Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Fwd IAT Total,Bwd IAT Total,Fwd PSH Flags,Bwd PSH Flags,Fwd Header Length,Bwd Header Length
1727337211.865659,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337211.865922,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337211.866080,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337211.880700,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337211.880700,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337211.880700,1,0,66,0,66,66,66.0,,0,inf,0,[],0,0,0,0,0,0,0,20,0
1727337213.214346,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337213.214560,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337213.214696,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337213.226151,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337213.226151,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337213.226151,1,0,66,0,66,66,66.0,,0,inf,0,[],0,0,0,0,0,0,0,20,0
1727337213.448928,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337213.449116,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337213.449238,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337213.450926,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337213.450926,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337213.451196,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337213.498439,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337213.498780,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337213.499089,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337213.501542,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337213.501542,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337213.508359,1,0,66,0,66,66,66.0,,0,inf,0,[],0,0,0,0,0,0,0,20,0
1727337213.959723,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337213.959944,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337213.960076,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337213.979029,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337213.979293,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337213.979522,1,0,66,0,66,66,66.0,,0,inf,0,[],0,0,0,0,0,0,0,20,0
1727337213.980673,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337213.980673,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337213.980673,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337214.002316,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337214.002316,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337214.118552,18,0,5566,0,1466,54,309.22222222222223,451.73593998831245,0,inf,0,[],0,0,0,0,0,0,0,360,0
1727337214.179250,26,0,9796,0,1466,54,376.7692307692308,540.310600132354,0,inf,0,[],0,0,0,0,0,0,0,520,0
1727337214.419243,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337214.419473,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337214.419604,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337214.424938,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337214.424938,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337214.442256,1,0,66,0,66,66,66.0,,0,inf,0,[],0,0,0,0,0,0,0,20,0
1727337214.751883,11,0,4586,0,1292,75,416.90909090909093,562.3026684171887,0,inf,0,[],0,0,0,0,0,0,0,220,0
1727337214.797307,12,0,9352,0,1292,66,779.3333333333334,587.2200042005835,0,inf,0,[],0,0,0,0,0,0,0,240,0
1727337214.919789,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337214.920090,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337214.920305,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337214.920666,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337214.920863,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337214.921035,1,0,66,0,66,66,66.0,,0,inf,0,[],0,0,0,0,0,0,0,20,0
1727337215.002025,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337215.002025,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337215.002025,1,0,66,0,66,66,66.0,,0,inf,0,[],0,0,0,0,0,0,0,20,0
1727337215.002025,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337215.002025,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337215.382266,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337215.382723,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337215.383532,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337215.393208,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337215.393208,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337215.393208,1,0,66,0,66,66,66.0,,0,inf,0,[],0,0,0,0,0,0,0,20,0
1727337215.840780,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337215.841038,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337215.841281,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337215.843400,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337215.843400,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337215.843400,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337215.879843,20,0,8843,0,1506,54,442.15,634.0093204528247,0,inf,0,[],0,0,0,0,0,0,0,400,0
1727337215.915965,26,0,9119,0,1506,54,350.7307692307692,514.3225880859061,0,inf,0,[],0,0,0,0,0,0,0,520,0
1727337216.050827,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337216.051059,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337216.051216,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337216.062201,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337216.062201,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337216.062201,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337216.089684,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337216.090043,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337216.090309,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337216.094683,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337216.094683,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337216.095003,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337216.097328,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337216.097612,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337216.097893,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337216.101609,1,0,66,0,66,66,66.0,,0,inf,0,[],0,0,0,0,0,0,0,20,0
1727337216.101609,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337216.101950,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337217.108849,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337217.112435,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337217.142792,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337217.143266,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337217.143502,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337217.148952,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337217.150918,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337217.150918,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337218.213769,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337218.214021,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337218.214227,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337218.214616,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337218.214826,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337218.214959,1,0,66,0,66,66,66.0,,0,inf,0,[],0,0,0,0,0,0,0,20,0
1727337218.222348,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337218.222348,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337218.222697,1,0,66,0,66,66,66.0,,0,inf,0,[],0,0,0,0,0,0,0,20,0
1727337218.222697,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337218.222697,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337218.522940,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337218.523404,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337218.523609,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337218.525251,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337218.525251,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337218.525544,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337218.573060,11,0,5242,0,1292,76,476.54545454545456,558.5712781080609,0,inf,0,[],0,0,0,0,0,0,0,220,0
1727337218.594935,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337218.595130,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337218.595274,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337218.623478,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337218.623478,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337218.623478,1,0,66,0,66,66,66.0,,0,inf,0,[],0,0,0,0,0,0,0,20,0
1727337218.633820,13,0,9557,0,1292,63,735.1538461538462,588.1311993869291,0,inf,0,[],0,0,0,0,0,0,0,260,0
1727337218.650745,10,0,2392,0,1466,54,239.2,444.9331535310794,0,inf,0,[],0,0,0,0,0,0,0,200,0
1727337218.675937,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337218.676215,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337218.697714,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337218.697714,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337218.714861,9,0,6866,0,1466,54,762.8888888888889,681.8593044837851,0,inf,0,[],0,0,0,0,0,0,0,180,0
1727337218.832390,6,0,324,0,54,54,54.0,0.0,0,inf,0,[],0,0,0,0,0,0,0,120,0
1727337218.857422,9,0,1225,0,407,54,136.11111111111111,137.2784073010432,0,inf,0,[],0,0,0,0,0,0,0,180,0
1727337218.893441,13,0,5992,0,1466,54,460.9230769230769,603.1370023383937,0,inf,0,[],0,0,0,0,0,0,0,260,0
1727337218.996351,17,0,7250,0,1506,54,426.47058823529414,621.5167050899616,0,inf,0,[],0,0,0,0,0,0,0,340,0
1727337218.998142,10,0,3830,0,1506,54,383.0,599.2825339984101,0,inf,0,[],0,0,0,0,0,0,0,200,0
1727337219.000906,11,0,3888,0,1506,54,353.45454545454544,577.1632981464368,0,inf,0,[],0,0,0,0,0,0,0,220,0
1727337219.043246,23,0,8671,0,1506,54,377.0,540.2494373393225,0,inf,0,[],0,0,0,0,0,0,0,460,0
1727337219.043246,17,0,7781,0,1506,54,457.70588235294116,607.0638109690243,0,inf,0,[],0,0,0,0,0,0,0,340,0
1727337219.043246,18,0,7838,0,1506,54,435.44444444444446,596.5445816604965,0,inf,0,[],0,0,0,0,0,0,0,360,0
1727337219.053886,15,0,5739,0,1506,54,382.6,588.2675290327402,0,inf,0,[],0,0,0,0,0,0,0,300,0
1727337219.056261,15,0,5827,0,1506,54,388.46666666666664,585.0045014071828,0,inf,0,[],0,0,0,0,0,0,0,300,0
1727337219.090073,20,0,8230,0,1506,54,411.5,570.9291134909648,0,inf,0,[],0,0,0,0,0,0,0,400,0
1727337219.092691,22,0,8335,0,1506,54,378.8636363636364,552.8877691551742,0,inf,0,[],0,0,0,0,0,0,0,440,0
1727337220.404237,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337220.404525,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337220.404697,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337220.433550,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337220.433550,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337220.433937,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337220.546435,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337220.548343,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337220.548959,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337220.550054,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337220.550596,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337220.550958,1,0,66,0,66,66,66.0,,0,inf,0,[],0,0,0,0,0,0,0,20,0
1727337220.552736,5,0,294,0,66,54,58.8,6.572670690061993,0,inf,0,[],0,0,0,0,0,0,0,100,0
1727337220.553501,5,0,294,0,66,54,58.8,6.572670690061993,0,inf,0,[],0,0,0,0,0,0,0,100,0
1727337220.553717,5,0,294,0,66,54,58.8,6.572670690061993,0,inf,0,[],0,0,0,0,0,0,0,100,0
1727337220.568963,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337220.568963,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337220.568963,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337220.568963,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337220.568963,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337221.262763,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337221.263182,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337221.263479,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337221.265250,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337221.265250,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337221.265250,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337221.362933,10,0,3083,0,1506,54,308.3,465.4274140806252,0,inf,0,[],0,0,0,0,0,0,0,200,0
1727337221.569643,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337221.569643,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337221.569661,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337221.569957,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337221.579260,1,0,66,0,66,66,66.0,,0,inf,0,[],0,0,0,0,0,0,0,20,0
1727337221.591205,11,0,7351,0,1494,54,668.2727272727273,667.672837684609,0,inf,0,[],0,0,0,0,0,0,0,220,0
1727337221.974656,27,0,3929,0,1506,54,145.5185185185185,298.74949248368483,0,inf,0,[],0,0,0,0,0,0,0,540,0
1727337222.003515,112,0,155364,0,1506,54,1387.1785714285713,380.176185194354,0,inf,0,[],0,0,0,0,0,0,0,2240,0
1727337222.173797,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337222.174405,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337222.174809,3,0,174,0,66,54,58.0,6.928203230275509,0,inf,0,[],0,0,0,0,0,0,0,60,0
1727337222.184643,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337222.184643,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337222.184643,1,0,66,0,66,66,66.0,,0,inf,0,[],0,0,0,0,0,0,0,20,0
1727337225.976061,22,0,6103,0,1366,54,277.40909090909093,403.1668281766139,0,inf,0,[],0,0,0,0,0,0,0,440,0
1727337226.220253,21,0,8350,0,1506,54,397.6190476190476,566.6261974344706,0,inf,0,[],0,0,0,0,0,0,0,420,0
1727337226.930597,12,0,1548,0,441,54,129.0,133.17998757662164,0,inf,0,[],0,0,0,0,0,0,0,240,0
1727337227.278429,12,0,7350,0,1506,54,612.5,678.2381587613602,0,inf,0,[],0,0,0,0,0,0,0,240,0
1727337229.861586,1,0,243,0,243,243,243.0,,0,inf,0,[],0,0,0,0,0,0,0,20,0
1727337230.468209,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337230.468549,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337230.468877,4,0,228,0,66,54,57.0,6.0,0,inf,0,[],0,0,0,0,0,0,0,80,0
1727337230.474048,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337230.474048,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
1727337230.474048,2,0,120,0,66,54,60.0,8.48528137423857,0,inf,0,[],0,0,0,0,0,0,0,40,0
